FEATURE_ID	FEATURE_NAME	FEATURE_CLASS	STATE_ALPHA	STATE_NUMERIC	COUNTY_NAME	COUNTY_NUMERIC	PRIMARY_LAT_DMS	PRIM_LONG_DMS	PRIM_LAT_DEC	PRIM_LONG_DEC	SOURCE_LAT_DMS	SOURCE_LONG_DMS	SOURCE_LAT_DEC	SOURCE_LONG_DEC	ELEV_IN_M	ELEV_IN_FT	MAP_NAME	DATE_CREATED	DATE_EDITED
254602	Benbow Lake	Reservoir	CA	6	Humboldt	23	400357N	1234802W	40.0657011	-123.8005833			NA	NA	111	364	Garberville	1/19/1981	
50257	Holman Creek	Stream	AR	5	Madison	87	360824N	0934349W	36.1400752	-93.7301921	360102N	0934600W	36.0172993	-93.7665813	377	1237	Forum	4/30/1980	
279839	California Swamp	Swamp	FL	12	Dixie	29	292639N	0830905W	29.4441244	-83.151518			NA	NA	1	3	Shired Island	10/19/1979	
544783	Hepzibah Baptist Church (historical)	Church	LA	22	Beauregard	11	302956N	0933427W	30.4988112	-93.5740575			NA	NA	25	82	Clark Hollow	9/1/1992	
827196	Barnholdt Ditch	Canal	NE	31	Colfax	37	412619N	0970939W	41.4386212	-97.1608697			NA	NA	421	1381	Richland	3/9/1979	
1064322	Amlin	Populated Place	OH	39	Franklin	49	400437N	0831052W	40.0770067	-83.1810241			NA	NA	288	945	Hilliard	7/12/1979	
592095	Country Ridge Shopping Center	Locale	MD	24	Baltimore	5	391834N	0762654W	39.3095521	-76.4482945			NA	NA	8	26	Middle River	3/1/1994	
581046	Hannah Brook	Stream	ME	23	Oxford	17	441639N	0705158W	44.2775666	-70.8661805	441758N	0705228W	44.2994444	-70.8744444	250	820	East Stoneham	9/30/1980	
220313	Buzzard Canyon	Valley	CA	6	Madera	39	370859N	1195123W	37.1496693	-119.8562675	370758N	1194941W	37.1327778	-119.8280556	168	551	Knowles	1/19/1981	
489481	Chinns Branch	Stream	KY	21	Greenup	89	383311N	0824502W	38.5531356	-82.7504429	383053N	0824538W	38.5147222	-82.7605556	157	515	Greenup	9/20/1979	
401487	Holy Rosary Elementary School	School	ID	16	Bonneville	19	432924N	1120153W	43.4899138	-112.0313599			NA	NA	1434	4705	Idaho Falls South	4/1/1993	
481730	Oak Park Shopping Center	Locale	KS	20	Johnson	91	385715N	0944256W	38.954173	-94.7155149			NA	NA	323	1060	Lenexa	7/1/1984	
574565	Roys Point	Cape	ME	23	Aroostook	3	470324N	0683521W	47.0567062	-68.5892114			NA	NA	175	574	Eagle Lake	9/30/1980	
336998	Nashburn Lake West Dam	Dam	GA	13	Murray	213	344042N	0845100W	34.6784162	-84.8499406			NA	NA	220	722	Calhoun NE	9/1/1992	
61760	Scaife (historical)	Populated Place	AR	5	Chicot	17	330854N	0911126W	33.1484542	-91.1906659			NA	NA	36	118	Eminence	2/1/1992	
66579	Township of Myatt	Civil	AR	5	Fulton	49	362301N	0913710W	36.3836344	-91.6193916			NA	NA	214	702	Mammoth Spring	1/1/2000	1/28/2013
972572	Gridleyville	Populated Place	NY	36	Tioga	107	421442N	0762220W	42.245074	-76.372159			NA	NA	285	935	Candor	1/23/1980	
579121	Basin Mills	Populated Place	ME	23	Penobscot	19	445228N	0683959W	44.8745139	-68.6664212			NA	NA	11	36	Veazie	9/30/1980	
971898	Olivers Island	Island	NY	36	Nassau	59	403820N	0733048W	40.6389907	-73.5134597			NA	NA	1	3	Freeport	1/23/1980	
1031678	School Number 2	School	ND	38	Ward	101	475517N	1010011W	47.9213946	-101.002929			NA	NA	647	2123	Robinson Coulee	2/13/1980	
288344	Oyster Keys	Island	FL	12	Monroe	87	250615N	0805701W	25.1042927	-80.95035			NA	NA	0	0	Clive Key	10/19/1979	
921573	197 Water Well	Well	NM	35	Bernalillo	1	350331N	1061636W	35.0586578	-106.2766925			NA	NA	2132	6995	Sedillo	9/1/1993	
974748	McGregor Country Club	Locale	NY	36	Saratoga	91	430801N	0734504W	43.133685	-73.751231			NA	NA	107	351	Corinth	1/23/1980	
1125961	Reston	Populated Place	OR	41	Douglas	19	430748N	1233712W	43.1301146	-123.6200812			NA	NA	268	879	Reston	11/28/1980	
123896	New Providence Church	Church	AL	1	Conecuh	35	311912N	0864447W	31.319891	-86.7463536			NA	NA	64	210	Loango	9/4/1980	
1065462	West Carrollton	Populated Place	OH	39	Montgomery	113	394020N	0841508W	39.6722812	-84.2521632			NA	NA	218	715	Miamisburg	7/12/1979	9/23/2011
515141	Royrader	Populated Place	KY	21	Jackson	109	371549N	0835635W	37.2637001	-83.9429826			NA	NA	315	1033	Tyner	9/20/1979	
129533	Calvin Childress Lake Dam Number 2	Dam	AL	1	Baldwin	3	303019N	0874412W	30.5051947	-87.7366551			NA	NA	24	79	Robertsdale	12/1/2003	
48221	Crossroads Church	Church	AR	5	Pike	109	335931N	0932750W	33.9920508	-93.4637904			NA	NA	116	381	Piney Grove	4/30/1980	
3646	Cunningham Mountain	Summit	AZ	4	La Paz	12	333412N	1142059W	33.5700263	-114.3496718			NA	NA	1007	3304	Cunningham Mountain	2/8/1980	
743866	Mount Zion School (historical)	School	MO	29	Cooper	53	384345N	0925524W	38.7291861	-92.9232518			NA	NA	244	801	Otterville East	3/1/1990	1/29/2010
1082433	Mentor Post Office	Post Office	OH	39	Lake	85	414006N	0812025W	41.6683794	-81.3403854			NA	NA	210	689	Mentor	2/1/1991	
240800	Colorado Camp	Locale	CA	6	Kern	29	352653N	1174939W	35.4480147	-117.8275656			NA	NA	1200	3937	Garlock	1/19/1981	
1102082	Sequoyah Yacht Club	Locale	OK	40	Tulsa	143	361322N	0955538W	36.222871	-95.9272164			NA	NA	185	607	Tulsa	12/18/1979	
656568	Helen Lake	Lake	MN	27	Lake	75	474316N	0911927W	47.7211697	-91.3242099			NA	NA	502	1647	Sawbill Landing	1/11/1980	6/22/2011
974630	Interchange 72	Crossing	NY	36	Broome	7	420654N	0755434W	42.1150757	-75.9093625			NA	NA	270	886	Binghamton West	1/23/1980	
191221	Tenderfoot Ski Area	Locale	CO	8	Teller	119	384603N	1050855W	38.7674884	-105.1485918			NA	NA	3106	10190	Cripple Creek North	10/13/1978	
400261	Birch Ridge Lookout Tower	Tower	ID	16	Clearwater	35	465208N	1150653W	46.868807	-115.1148545			NA	NA	1685	5528	Osier Ridge	6/21/1979	
1074478	Dodge Corners (historical)	Populated Place	OH	39	Scioto	145	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	10/1/1992	
1141654	Eastern Brook Lake	Lake	OR	41	Lane	39	434822N	1220229W	43.8060699	-122.0412634			NA	NA	1531	5023	Waldo Mountain	11/28/1980	6/24/2011
745647	Elkhart (historical)	Locale	MO	29	Bates	13	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	8/1/1990	
957953	Mountain Pond	Lake	NY	36	Herkimer	43	434225N	0745235W	43.7070611	-74.8764167			NA	NA	638	2093	Old Forge	1/23/1980	7/13/2011
980947	Bell Swamp	Stream	NC	37	Brunswick	19	340913N	0782849W	34.1535027	-78.4802862	340830N	0782855W	34.1416667	-78.4819444	11	36	Juniper Creek	6/17/1980	
939250	J Hyson Memorial Education Center	School	NM	35	Rio Arriba	39	360009N	1055549W	36.0025243	-105.9302986			NA	NA	1887	6191	Chimayo	9/1/1992	
75198	Upshaw Lake	Lake	AR	5	Prairie	117	344721N	0912558W	34.7891871	-91.4328583			NA	NA	50	164	De Valls Bluff	4/30/1980	6/16/2011
453341	Township of Green	Civil	IN	18	Hancock	59	395431N	0854455W	39.9084854	-85.7486462			NA	NA	270	886	Pendleton	9/1/1995	1/25/2013
216823	Beach Plum Island State Park	Park	DE	10	Sussex	5	384800N	0751044W	38.8001122	-75.1787961			NA	NA	1	3	Lewes	7/1/1982	
678506	Swindell Creek	Stream	MS	28	Yalobusha	161	340925N	0894113W	34.1570544	-89.6870307	341106N	0893821W	34.185	-89.6391667	76	249	Water Valley West	9/24/1980	
130154	Evans Lake	Reservoir	AL	1	Montgomery	101	320655N	0860918W	32.1151466	-86.1549614			NA	NA	97	318	Ramer	12/1/2003	
434082	Elkhart Valley Church	Church	IN	18	Elkhart	39	413749N	0855643W	41.6303269	-85.9452764			NA	NA	239	784	Elkhart	2/14/1979	
989858	Mill Branch	Stream	NC	37	Brunswick	19	340919N	0783130W	34.1551694	-78.5250101	340814N	0783020W	34.1372222	-78.5055556	9	30	Old Dock	6/17/1980	
861373	Siard Creek	Stream	NV	32	Humboldt	13	414504N	1172920W	41.7510025	-117.4890221	414532N	1173207W	41.7587805	-117.5354123	1880	6168	Holloway Meadows	12/12/1980	
1093333	Grassy Hollow	Valley	OK	40	Atoka	5	342139N	0955156W	34.3609301	-95.8655381	342237N	0955108W	34.3770413	-95.8522045	160	525	Farris	12/18/1979	
656638	Hope Lake	Lake	MN	27	Lake	75	475328N	0911427W	47.8910929	-91.2408267			NA	NA	473	1552	Alice Lake	1/11/1980	6/22/2011
989541	McColskey Bay	Swamp	NC	37	Columbus	47	342552N	0785646W	34.431	-78.9461393			NA	NA	26	85	Evergreen	6/17/1980	
797465	Leachman Number 2 Dam	Dam	MT	30	Yellowstone	111	453712N	1081214W	45.6199558	-108.2040135			NA	NA	1090	3576	Woody Mountain	1/1/1994	
1144431	Junction Creek	Stream	OR	41	Grant	23	440933N	1193049W	44.1590348	-119.513578	440957N	1192921W	44.1657018	-119.489133	1177	3862	Suplee Butte	11/28/1980	
188864	Cement Mountain	Summit	CO	8	Gunnison	51	384826N	1064849W	38.8072152	-106.813649			NA	NA	3721	12208	Cement Mountain	10/13/1978	
263584	Mill Creek	Stream	CA	6	Colusa	11	392143N	1223909W	39.3618285	-122.6524907	391640N	1224302W	39.2777778	-122.7172222	483	1585	Fouts Springs	1/19/1981	
857887	Alkali Peak	Summit	NV	32	Humboldt	13	414041N	1190840W	41.6779512	-119.1443601			NA	NA	2163	7096	Alkali Peak	12/12/1980	
338895	Lokeys Lake Dam	Dam	GA	13	Barrow	13	335544N	0834510W	33.9289994	-83.7526734			NA	NA	258	846	Bold Springs	9/1/1992	
413966	Mount Greenwood Park	Park	IL	17	Cook	31	414124N	0874247W	41.6900335	-87.7131061			NA	NA	189	620	Blue Island	1/15/1980	
771872	Gordon Gulch	Valley	MT	30	Powell	77	463956N	1125815W	46.6654873	-112.9708867	464002N	1125929W	46.6672222	-112.9913889	1408	4619	Bailey Mountain	4/4/1980	
134882	Crane Hill Church of Christ	Church	AL	1	Cullman	43	340529N	0870352W	34.0914911	-87.0644512			NA	NA	250	820	Crane Hill	12/1/2003	
210358	Rye Hill	Summit	CT	9	New London	11	413137N	0720056W	41.5270425	-72.0156315			NA	NA	97	318	Norwich	9/12/1979	
658220	Sema Lake	Lake	MN	27	Lake	75	480513N	0911004W	48.086831	-91.1679068			NA	NA	434	1424	Kekekabic Lake	1/11/1980	6/22/2011
659261	Thirtythree Lake	Lake	MN	27	Lake	75	475857N	0914417W	47.9825233	-91.7381461			NA	NA	406	1332	Farm Lake	2/1/1991	6/22/2011
304058	Mary Ann Davis Grant	Civil	FL	12	Duval	31	300909N	0813134W	30.1524642	-81.5261981			NA	NA	3	10	Bayard	8/28/1987	
554029	Coburn Creek	Stream	LA	22	Washington	117	304633N	0894946W	30.7757431	-89.8295182	304942N	0895547W	30.8282415	-89.9298001	22	72	Bogalusa East	6/4/1980	
1010964	Eagle Rock Cove	Valley	NC	37	Buncombe	21	353845N	0822401W	35.6459483	-82.4004004	353854N	0822328W	35.6483333	-82.3911111	812	2664	Craggy Pinnacle	6/17/1980	
350081	Brock Bridge (historical)	Bridge	GA	13	Carroll	45	333021N	0851403W	33.5059449	-85.2341143			NA	NA	280	919	Bowdon East	9/1/1994	
832977	Saint Marys Community Hospital	Hospital	NE	31	Otoe	131	404047N	0955143W	40.6798103	-95.862074			NA	NA	310	1017	Nebraska City	1/1/2000	9/15/2010
191110	Cross Creek	Stream	CO	8	Park	93	385652N	1053343W	38.9477702	-105.5619446	385011N	1053526W	38.836382	-105.5905544	2611	8566	Spinney Mountain	10/13/1978	
158407	Kirksey Cemetery	Cemetery	AL	1	Greene	63	324445N	0875334W	32.745965	-87.8927921			NA	NA	47	154	Forkland	12/1/1992	
1086344	Township of Fairfield	Civil	OH	39	Huron	77	410614N	0823513W	41.1038233	-82.5870764			NA	NA	289	948	Greenwich	8/17/1992	1/27/2013
261007	Hager Ranch	Locale	CA	6	Modoc	49	414716N	1204532W	41.7876656	-120.7588526			NA	NA	1516	4974	Hager Basin	1/19/1981	
881948	Woodstock	Populated Place	NJ	34	Morris	27	405943N	0743134W	40.9953758	-74.5259908			NA	NA	239	784	Dover	9/8/1979	
264747	Pine Creek	Stream	CA	6	Humboldt	23	411200N	1234503W	41.2001258	-123.7508955	405937N	1234730W	40.9937406	-123.791726	69	226	Weitchpec	1/19/1981	
896439	West Well	Well	NM	35	Quay	37	354120N	1030945W	35.6889295	-103.1624463			NA	NA	1327	4354	Kerlin Hill	11/13/1980	
957006	Merrill Field	Park	NY	36	Allegany	3	421536N	0774705W	42.2600699	-77.7847174			NA	NA	516	1693	Alfred	1/23/1980	
161454	Cahulga Creek Watershed Dam Number 1	Dam	AL	1	Cleburne	29	333830N	0853600W	33.6417727	-85.5999587			NA	NA	267	876	Heflin	12/1/2003	
735902	Wayland	Populated Place	MO	29	Clark	45	402340N	0913500W	40.3944871	-91.5832149			NA	NA	163	535	Wayland	10/24/1980	3/20/2008
1026655	Township of Mangum	Civil	NC	37	Durham	63	361029N	0785222W	36.1747028	-78.8728243			NA	NA	143	469	Lake Michie	1/1/2000	1/27/2013
50943	Lake Grampus	Swamp	AR	5	Ashley	3	331850N	0913252W	33.3140265	-91.5477988			NA	NA	34	112	Snyder	4/30/1980	6/16/2011
1041215	Gunn Cemetery	Cemetery	OH	39	Henry	69	411950N	0840906W	41.3306051	-84.1516125			NA	NA	195	640	Florida	7/12/1979	
843496	Sand Springs Range	Range	NV	32	Churchill	1	390622N	1182059W	39.106035	-118.3498536			NA	NA	2244	7362	Big Kasock Mountain	12/12/1980	
289421	Raccoon Lake	Lake	FL	12	Orange	95	282112N	0813742W	28.3531993	-81.6281974			NA	NA	32	105	Lake Louisa SW	10/19/1979	6/20/2011
549385	Winona Cemetery	Cemetery	LA	22	Tensas	107	314629N	0912346W	31.7746077	-91.396227			NA	NA	18	59	Waterproof	4/1/1993	
345116	Rocky Pond School (historical)	School	GA	13	Coffee	69	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	5/1/1994	
740392	Kiddo Spur (historical)	Locale	MO	29	Newton	145	365418N	0942116W	36.9048818	-94.3544483			NA	NA	302	991	Granby	9/1/1991	2/28/2012
446970	L and M Elementary and High School	School	IN	18	Greene	55	385840N	0870600W	38.9778234	-87.1000104			NA	NA	153	502	Lyons	10/1/1982	
967441	Thorp Creek	Stream	NY	36	Greene	39	422205N	0740455W	42.3681387	-74.0820798	422016N	0740846W	42.3378616	-74.1462494	131	430	Freehold	1/23/1980	
971932	Amityville Cut	Channel	NY	36	Suffolk	103	403715N	0732458W	40.6209347	-73.4162346			NA	NA	0	0	West Gilgo Beach	1/1/2000	
815166	06N14E02D___01 Well	Well	MT	30	Wheatland	107	461742N	1095559W	46.2949565	-109.9329613			NA	NA	1466	4810	Harlowton SW	8/1/1995	
926433	RG-3300 Water Well	Well	NM	35	Rio Arriba	39	361004N	1061002W	36.1677985	-106.167247			NA	NA	1801	5909	Medanales	3/1/1994	
277055	Petrified Gulch	Valley	CA	6	Trinity	105	410618N	1225421W	41.1048647	-122.9058641	410623N	1225420W	41.1063889	-122.9055556	1675	5495	Caribou Lake	10/1/1992	
224775	Hagemann Ranch	Locale	CA	6	Mendocino	45	390431N	1232958W	39.0751774	-123.4994544			NA	NA	255	837	Philo	1/19/1981	
181432	Lucania Tunnel	Mine	CO	8	Clear Creek	19	394546N	1053323W	39.7627656	-105.5563875			NA	NA	2418	7933	Central City	10/13/1978	
236870	Upland Canal	Canal	CA	6	San Joaquin	77	380751N	1212458W	38.1307519	-121.4160615			NA	NA	2	7	Thornton	1/19/1981	
1029459	Hillsdale School Number 3	School	ND	38	Wells	103	474651N	1000133W	47.7808335	-100.0259614			NA	NA	491	1611	Martin	2/13/1980	
35034	Sycamore Creek	Stream	AZ	4	Yavapai	25	343203N	1125940W	34.5341885	-112.9943552	343244N	1124523W	34.5455797	-112.7562901	804	2638	Muleshoe Ranch	2/8/1980	
875615	Cooks Bridge	Bridge	NJ	34	Morris	27	404759N	0742136W	40.7998223	-74.3598729			NA	NA	52	171	Caldwell	9/8/1979	
980639	Baux Mountain	Summit	NC	37	Forsyth	67	361335N	0801209W	36.2265262	-80.2025472			NA	NA	296	971	Walkertown	6/17/1980	
963636	Saint Johns Church	Church	NY	36	Rockland	87	411542N	0735852W	41.2617606	-73.9809735			NA	NA	47	154	Peekskill	1/23/1980	
257632	Buckingham Ridge	Ridge	CA	6	Sierra	91	393236N	1204545W	39.5432309	-120.7624429			NA	NA	1400	4593	Downieville	1/19/1981	
70187	Noland School (historical)	School	AR	5	Randolph	121	361134N	0910303W	36.192846	-91.0509574			NA	NA	119	390	Noland	1/1/1993	
247047	Owl Gulch	Valley	CA	6	Yuba	115	393244N	1210539W	39.5454462	-121.0941237	393320N	1210749W	39.5554455	-121.1302358	911	2989	Strawberry Valley	1/19/1981	
146767	Central Seventh Day Adventist Church	Church	AL	1	Madison	89	344217N	0863409W	34.7048133	-86.5691586			NA	NA	213	699	Huntsville	12/1/2003	
1045895	Salem Church	Church	OH	39	Allen	3	404859N	0841109W	40.8164397	-84.1857824			NA	NA	241	791	Elida	7/12/1979	
942239	Albany Rock	Bar	NY	36	Suffolk	103	405817N	0724852W	40.9714871	-72.8145455			NA	NA	0	0	Wading River	1/23/1980	
640703	Butterfield Cemetery	Cemetery	MN	27	Watonwan	165	435655N	0944725W	43.948568	-94.7902598			NA	NA	362	1188	Butterfield	1/11/1980	
322116	Saint Johns Church	Church	GA	13	Worth	321	314057N	0835540W	31.6823977	-83.9276791			NA	NA	74	243	Doles	9/25/1979	
475879	Mount Pleasant United Methodist Church	Church	KS	20	Stafford	185	381447N	0984132W	38.246507	-98.6921011			NA	NA	565	1854	Hudson NW	10/13/1978	11/4/2011
674488	Murrell Branch	Stream	MS	28	Montgomery	97	332637N	0894419W	33.443735	-89.7386929	332936N	0894501W	33.4934565	-89.7503598	103	338	Winona	9/24/1980	
869477	Reeds Brook	Stream	NH	33	Hillsborough	11	424607N	0712647W	42.7686996	-71.4464544	424658N	0712535W	42.7827778	-71.4263889	30	98	Nashua North	8/27/1980	
969137	West Branch Tioughnioga River	Stream	NY	36	Cortland	23	423615N	0760932W	42.6042368	-76.1588171	424552N	0760814W	42.7645121	-76.1371485	329	1079	Cortland	1/23/1980	
23354	East Fork Community Center	Building	AZ	4	Navajo	17	334834N	1095454W	33.809495	-109.9150981			NA	NA	1634	5361	Whiteriver	6/27/1984	
132333	Memphis	Populated Place	AL	1	Houston	69	310758N	0852232W	31.1326787	-85.3754887			NA	NA	82	269	Dothan West	12/1/2003	
503727	Smith Branch	Stream	KY	21	Cumberland	57	365256N	0852438W	36.882283	-85.4105195	365423N	0852505W	36.9063889	-85.4180556	191	627	Breeding	9/20/1979	
499415	New Zion Church	Church	KY	21	Adair	1	370203N	0851840W	37.0342292	-85.3110727			NA	NA	295	968	Columbia	9/20/1979	
1048478	Bairdstown	Populated Place	OH	39	Wood	173	411022N	0833629W	41.1728305	-83.6079869			NA	NA	225	738	Bloomdale	7/12/1979	3/20/2008
233840	El Pescadero	Civil	CA	6	Stanislaus	99	373240N	1210718W	37.5443764	-121.1216017			NA	NA	14	46	Brush Lake	1/19/1981	
252153	The Lieutenants	Summit	CA	6	Siskiyou	93	415241N	1233539W	41.8781728	-123.5942304			NA	NA	1875	6152	Polar Bear Mountain	8/1/1990	
692370	Tenmile Creek	Stream	MS	28	Stone	131	304650N	0890730W	30.7804679	-89.1250482	304737N	0891534W	30.7935219	-89.2594992	30	98	Whites Crossing	9/24/1980	
612222	North Woburn	Populated Place	MA	25	Middlesex	17	423030N	0710928W	42.5084279	-71.1578325			NA	NA	33	108	Wilmington	2/24/1974	
126411	Sardis Church	Church	AL	1	Chilton	21	324503N	0864753W	32.7509617	-86.7980416			NA	NA	171	561	Maplesville East	9/4/1980	
191486	Cottonwood Gulch	Valley	CO	8	Chaffee	15	383207N	1055859W	38.5352749	-105.9830683	383440N	1055606W	38.5777778	-105.935	2166	7106	Salida East	10/13/1978	
1009194	Bergen Mountain	Summit	NC	37	McDowell	111	353843N	0821114W	35.6453979	-82.1873372			NA	NA	685	2247	Old Fort	6/17/1980	
159281	Busby Church	Church	AL	1	Walker	127	335822N	0872707W	33.9728839	-87.4519575			NA	NA	209	686	Nauvoo	9/4/1980	
951743	Greenfield Center	Populated Place	NY	36	Saratoga	91	430742N	0735047W	43.1284071	-73.8465114			NA	NA	209	686	Corinth	1/23/1980	11/2/2007
206924	Elisha Brook	Lake	CT	9	New London	11	413537N	0721901W	41.5937187	-72.3170472			NA	NA	175	574	Colchester	9/12/1979	11/10/2011
252317	Rail Canyon	Valley	CA	6	Shasta	89	403559N	1212432W	40.5996055	-121.4088655	403417N	1212349W	40.5713889	-121.3969444	1605	5266	West Prospect Peak	5/1/1989	
583826	Cocktown Creek	Stream	MD	24	Calvert	9	383749N	0764045W	38.6303971	-76.6791298	383931N	0763638W	38.65873	-76.6105153	0	0	Lower Marlboro	9/12/1979	
321669	Robert Grier Home	Building	GA	13	Butts	35	332048N	0835436W	33.3467868	-83.9099069			NA	NA	187	614	Jackson	9/25/1979	
364105	Puu Ulaula	Summit	HI	15	Hawaii	1	191212N	1552550W	19.2034164	-155.4306221			NA	NA	298	978	Pahala	2/6/1981	3/13/2013
244379	L Lateral	Canal	CA	6	Imperial	25	331101N	1152702W	33.1836488	-115.4505402			NA	NA	-32	-105	Iris	1/19/1981	
769289	Brownell School (historical)	School	MT	30	Pondera	73	480937N	1121158W	48.1602464	-112.1994752			NA	NA	1257	4124	Lone Man Coulee East	4/4/1980	
908010	Little Creek Spring	Spring	NM	35	Lincoln	27	332517N	1054353W	33.4214957	-105.7314562			NA	NA	2658	8720	Angus	11/13/1980	4/19/2011
403572	Appanoose Cemetery	Cemetery	IL	17	Hancock	67	403613N	0911648W	40.603653	-91.2798717			NA	NA	209	686	Niota	1/15/1980	
121844	Little Piney Woods Creek	Stream	AL	1	Crenshaw	41	313613N	0862809W	31.6034938	-86.4691319	313939N	0863015W	31.6607142	-86.5041347	75	246	Leon	9/4/1980	
1066402	North Hamilton Baptist Church	Church	OH	39	Butler	17	392349N	0843305W	39.3970009	-84.5513352			NA	NA	182	597	Hamilton	12/1/1991	
581992	Stonington Municipal Airport	Airport	ME	23	Hancock	9	441024N	0684052W	44.1734369	-68.6810405			NA	NA	10	33	Deer Isle	11/1/1991	5/7/2013
994573	Shamrock Gardens Elementary School	School	NC	37	Mecklenburg	119	351403N	0804717W	35.2340319	-80.7881257			NA	NA	221	725	Charlotte East	1/1/2000	
780048	Blacktail Creek	Stream	MT	30	Lincoln	53	485700N	1153234W	48.9499587	-115.542683	485700N	1145622W	48.949967	-114.939331	1053	3455	Mount Henry	4/4/1980	
1084619	Debo Park Speedway (historical)	Locale	OH	39	Jefferson	81	401136N	0804032W	40.1934045	-80.6756338			NA	NA	221	725	Tiltonsville	7/1/1994	
400083	Shoshone	Populated Place	ID	16	Lincoln	63	425610N	1142421W	42.9360165	-114.4058752			NA	NA	1208	3963	Shoshone	6/21/1979	3/21/2008
1004230	Reid Chapel	Church	NC	37	Pitt	147	354041N	0773833W	35.6779367	-77.6424742			NA	NA	34	112	Fountain	1/1/1990	
782228	Deer Coulee	Valley	MT	30	Garfield	33	465915N	1065508W	46.987498	-106.918951	465506N	1065756W	46.9183333	-106.9655556	910	2986	Mother Butte	4/4/1980	
241551	Domenigoni Valley	Valley	CA	6	Riverside	65	333937N	1170552W	33.6603009	-117.0978072	334047N	1170205W	33.6797222	-117.0347222	439	1440	Winchester	1/19/1981	
325132	Whisky Island	Island	GA	13	Dooly	93	320203N	0835714W	32.034059	-83.9537883			NA	NA	72	236	Drayton	9/25/1979	
603242	Roxbury Latin School	School	MA	25	Suffolk	25	421632N	0710927W	42.2756538	-71.157553			NA	NA	52	171	Newton	8/27/2002	
793552	Wraith Hill	Summit	MT	30	Deer Lodge	23	461026N	1131315W	46.1738141	-113.2208891			NA	NA	2195	7201	Silver Lake	4/4/1980	
816885	10N49E35DACD01 Well	Well	MT	30	Custer	17	463429N	1053057W	46.5747268	-105.5158257			NA	NA	729	2392	Shirley	8/1/1995	
997345	Will Branch	Stream	NC	37	Swain	173	353430N	0832022W	35.5750974	-83.3393209	353502N	0832004W	35.5838889	-83.3344444	757	2484	Smokemont	6/17/1980	
557787	Bayou Blue Elementary School	School	LA	22	Lafourche	57	293842N	0904111W	29.6450456	-90.686403			NA	NA	2	7	Savoie	2/1/1994	9/15/2010
75873	Upper Moore Lake	Reservoir	AR	5	Miller	91	332655N	0935612W	33.4486481	-93.936643			NA	NA	82	269	Mandeville	4/30/1980	6/16/2011
1136109	Burnt Mountain	Summit	OR	41	Malheur	45	433528N	1172108W	43.5909929	-117.3521131			NA	NA	1164	3819	The Elbow	11/28/1980	
835711	Whitney Lake	Lake	NE	31	Dawes	45	424713N	1031819W	42.7870243	-103.3054052			NA	NA	1062	3484	Whitney	3/9/1979	7/1/2012
936003	Puye Ruin	Locale	NM	35	Rio Arriba	39	355756N	1060519W	35.9655794	-106.0886348			NA	NA	1709	5607	Espanola	9/1/1994	
456517	Fairview School	School	IA	19	Lucas	117	410018N	0931659W	41.0049999	-93.2829867			NA	NA	314	1030	Chariton	4/30/1979	
422639	Dudleyville	Populated Place	IL	17	Bond	5	384926N	0892505W	38.8239359	-89.4181352			NA	NA	158	518	Beaver Creek	1/15/1980	
1037671	Bassinger Ditch	Canal	OH	39	Putnam	137	405723N	0835537W	40.9564413	-83.9268858			NA	NA	235	771	Bluffton	7/12/1979	
233799	Dry Creek	Stream	CA	6	Merced	47	372651N	1203735W	37.4474371	-120.6263089	373720N	1201754W	37.6221556	-120.2982452	36	118	Cressey	1/19/1981	
666855	Beth Israel Cemetery	Cemetery	MS	28	Hinds	49	321904N	0901048W	32.3176457	-90.1800879			NA	NA	105	344	Jackson	9/24/1980	
967626	Tomar Pond	Lake	NY	36	Hamilton	41	440347N	0744819W	44.0631337	-74.8053842			NA	NA	531	1742	Wolf Mountain	1/23/1980	6/24/2011
474938	Vilas Bethel Cemetery	Cemetery	KS	20	Wilson	205	373938N	0953341W	37.660603	-95.56137			NA	NA	299	981	Vilas	10/13/1978	12/12/2011
308917	WAMA-AM (Tampa)	Tower	FL	12	Hillsborough	57	275517N	0822340W	27.9214119	-82.3945378			NA	NA	3	10	Tampa	8/1/1994	
973764	Chazy Boat Basin	Basin	NY	36	Clinton	19	445612N	0732355W	44.9367062	-73.3987456			NA	NA	29	95	Champlain	7/1/1992	
298081	Birdseye Lake	Lake	FL	12	Lake	69	284440N	0814237W	28.7444461	-81.7101775			NA	NA	21	69	Astatula	8/28/1987	6/20/2011
79606	Sniders Pond Dam	Dam	AR	5	Lonoke	85	344848N	0914612W	34.8134241	-91.7701356			NA	NA	71	233	Pocket Prairie	1/1/1992	
46442	Bethel Church	Church	AR	5	Cleveland	25	335747N	0921331W	33.963157	-92.2251466			NA	NA	71	233	Rison	4/30/1980	
202297	Bear Den Ditch	Canal	CO	8	Mesa	77	391441N	1074245W	39.2447023	-107.7125594			NA	NA	2456	8058	Porter Mountain	10/13/1978	
857286	Mud Springs	Locale	NV	32	Nye	23	390002N	1175948W	39.0004804	-117.9967875			NA	NA	1513	4964	Quartz Mountain	10/1/1991	
