"","FEATURE_ID","FEATURE_NAME","FEATURE_CLASS","STATE_ALPHA","COUNTY_NAME","lat","long","ELEV_IN_M","ELEV_IN_FT","classID","ID","percentM","percentF","Group"
"1003343",1082950,"Pennsville Heliport","Airport","OH","Morgan",39.5731272,-81.8548586,298,978,53,1082950,8.51678897042473,8.5197234648231,2
"522475",583139,"Bel Air Reservoir","Reservoir","MD","Harford",39.5739954,-76.3827388,145,476,13,583139,5.11452079163887,5.11725633726447,2
"881729",959451,"Ore Bed Brook","Stream","NY","Essex",44.1603286,-73.8562524,675,2215,1,959451,16.9001556593284,16.9038904703809,2
"615882",678297,"Stinson Cemetery","Cemetery","MS","Lauderdale",32.2929222,-88.6953223,182,597,26,678297,5.93729152768512,5.93737291581944,2
"611855",674259,"Mount Salem Church","Church","MS","Simpson",32.005988,-90.0653612,113,371,38,674259,4.40293529019346,4.40558492612173,2
"380657",429144,"Township of Honey Creek","Civil","IL","Crawford",38.9025791,-87.7325747,177,581,42,429144,5.82610629308428,5.82892774840721,1
"305606",345377,"Macedonia Church (historical)","Church","GA","Jones",33.0656881,-83.7285113,144,472,38,345377,5.0922837447187,5.09014504541141,1
"822269",896349,"West Corral Windmill","Locale","NM","Lea",33.3817742,-103.5491204,1282,4206,4,896349,30.398043139871,30.3985359902399,2
"752298",825552,"26N25E17ABBB01 Well","Well","MT","Blaine",48.015829,-108.5298704,1068,3504,14,825552,25.6393150989549,25.6405042700285,2
"788436",862116,"Yankee Blade","Valley","NV","Lander",39.5321472,-117.0934243,1841,6040,2,862116,42.8285523682455,42.8290633048665,2
"919634",998262,"Kings Pond Dam","Dam","NC","Cumberland",34.975164,-79.043086,47,154,22,998262,2.93529019346231,2.9347973430934,2
"641710",712923,"Caswell Post Office (historical)","Post Office","MS","Lafayette",0,0,0,0,57,712923,1.89014898821436,1.89101260675071,2
"823048",897135,"North King Well","Well","NM","De Baca",34.1270238,-104.6397012,1354,4442,14,897135,31.9991105181232,31.9981022095703,2
"369601",417807,"Saint Tarcissus School","School","IL","Cook",41.9869755,-87.7800607,190,623,7,417807,6.11518790304648,6.11359631286431,1
"643201",714437,"Blue Valley Park","Park","MO","Jackson",39.0800048,-94.5091204,262,860,3,714437,7.71625528129864,7.71994035515792,2
"263720",302192,"Cape Coral Alliance Church","Church","FL","Lee",26.5864639,-81.9553665,2,7,38,302192,1.9346230820547,1.93845736749356,1
"644362",715616,"Cedar Ridge Church","Church","MO","Dallas",37.653655,-92.9126617,351,1152,38,715616,9.69535245719369,9.69906466043107,2
"26369",31923,"Minnehaha Creek","Stream","AZ","Yavapai",34.1983617,-112.5407281,1003,3291,1,31923,24.1939070491439,24.1968279788532,1
"498780",559218,"South River Oaks","Populated Place","LA","East Baton Rouge",30.4501905,-91.0153806,13,43,15,559218,2.17923059817656,2.18245899417107,1
"894579",972853,"North Boylston","Populated Place","NY","Oswego",43.6836796,-76.0054762,300,984,15,972853,8.56126306426506,8.56039040260268,2
"898176",976503,"John Pond","Lake","NY","St. Lawrence",44.112464,-74.7649661,544,1785,18,976503,13.9871025127863,13.9894265961773,2
"830619",904846,"Cave Canyon","Valley","NM","Grant",33.1845092,-108.9406188,1448,4751,2,904846,34.0893929286191,34.0924495052189,2
"822273",896353,"West Douglas Tanks","Reservoir","NM","Torrance",34.7947393,-105.7635155,1922,6306,13,896353,44.6297531687792,44.6319642130948,2
"700216",772988,"Kennedy Lake","Lake","MT","Glacier",48.8300125,-113.6874198,2068,6785,18,772988,47.8763620191239,47.8785414124983,2
"287620",326566,"Underwood","Populated Place","GA","Baldwin",33.1276456,-83.1145955,128,420,15,326566,4.736490993996,4.73769825132168,1
"652409",723793,"Old Town Branch","Stream","MO","Vernon",37.9589239,-94.3330051,223,732,1,723793,6.84901045141205,6.85237901586011,2
"872661",950361,"Folsomdale","Populated Place","NY","Wyoming",42.8272822,-78.4480763,301,988,15,950361,8.58350011118523,8.58750169445574,2
"939764",1018739,"Jacksons Trailer Park","Populated Place","NC","Pitt",35.5634951,-77.3574641,22,72,15,1018739,2.37936402045808,2.37901586010573,2
"349277",395962,"Sonner Creek","Stream","ID","Adams",44.7962733,-116.5662594,1073,3520,1,395962,25.7505003335557,25.7489494374407,1
"797971",871749,"Crows Nest","Summit","NH","Coos",44.4072833,-71.0322974,391,1283,6,871749,10.5848343340004,10.5869594686187,2
"411616",460267,"Pleasant Hill School","School","IA","Mills",41.0883314,-95.6519483,360,1181,7,460267,9.89548587947521,9.89562152636573,1
"304804",344568,"Gum Pond","Lake","GA","Decatur",30.9450468,-84.4505078,35,115,18,344568,2.66844563042028,2.67046224752609,1
"1006979",1087024,"Township of Braceville","Civil","OH","Trumbull",41.2377278,-80.9542453,277,909,42,1087024,8.04981098510118,8.05205368035787,2
"277611",316463,"Kingsland Cemetery","Cemetery","GA","Camden",30.8291225,-81.7089939,3,10,26,316463,1.95686012897487,1.95879083638335,1
"24837",30388,"Inez Tank","Reservoir","AZ","Santa Cruz",31.3771227,-110.491131,1584,5197,13,30388,37.1136313097621,37.1153585468348,1
"828272",902445,"Agua Durme Spring","Spring","NM","Sandoval",35.8071599,-106.6986811,2253,7392,11,902445,51.9902156993551,51.9926799511997,2
"535065",595978,"Frazier Point","Cape","MD","Caroline",38.7353934,-76.0088276,0,0,5,595978,1.89014898821436,1.89101260675071,2
"763085",836479,"School Number 26","School","NE","Loup",41.7630591,-99.604838,802,2631,7,836479,19.7242606181899,19.7234648230988,2
"85997",120984,"Jones Cemetery","Cemetery","AL","Pike",31.7718244,-85.9568945,149,489,26,120984,5.20346897931955,5.2053680357869,1
"990575",1070079,"Kingdom Hall Jehovahs Witnesses","Church","OH","Hamilton",39.1117264,-84.5104985,168,551,38,1070079,5.62597287080276,5.62559305950929,2
"785473",859119,"Caesar Shaft","Mine","NV","White Pine",39.1849408,-114.7647362,2137,7011,9,859119,49.4107182566155,49.410329402196,2
"588350",649721,"Prairieville Church","Church","MN","Rice",44.2832976,-93.113544,376,1234,38,649721,10.2512786301979,10.2548461434187,2
"631001",693498,"Hogpen Branch","Stream","MS","Stone",30.7576917,-88.9961526,25,82,1,693498,2.44607516121859,2.44679408973838,2
"350810",397505,"Buster Lake","Reservoir","ID","Custer",44.4396814,-114.4157552,2606,8550,13,397505,59.8398932621748,59.8413989426596,1
"577171",638512,"Spike Horn Creek","Stream","MI","Clare",43.9611325,-84.697518,271,889,1,638512,7.91638870358016,7.91649722109258,2
"170785",208290,"Killingly Memorial Elementary School","School","CT","Windham",41.8106542,-71.8789608,74,243,7,208290,3.53569046030687,3.53802358682391,1
"378365",426696,"Chippewa School","School","IL","DuPage",41.9491966,-87.9228426,201,659,7,426696,6.35979541916833,6.35759793954182,1
"788632",862312,"Sanford Canyon","Valley","NV","White Pine",39.6974372,-114.5872394,2213,7260,2,862312,51.1007338225484,51.0980073200488,2
"48303",55387,"Sweet Home Church","Church","AR","Nevada",33.7614989,-93.2246115,106,348,38,55387,4.24727596175228,4.24969499796665,1
"337155",382847,"Hamilton Lakes","Lake","ID","Idaho",45.5454678,-114.826974,2281,7484,18,382847,52.6128530131199,52.61623966382,1
"338934",384630,"Lightning Creek","Stream","ID","Clearwater",46.7349056,-115.9473687,549,1801,1,384630,14.0982877473871,14.0978717635895,1
"901915",980501,"Balls Creek","Stream","NC","Catawba",35.6887453,-80.9895213,231,758,1,980501,7.0269068267734,7.02860241290497,2
"731410",804550,"NW NE Section 15 Mine","Mine","MT","Madison",45.5804838,-111.5860812,1389,4557,9,804550,32.7774071603291,32.7775518503457,2
"64432",71772,"Gobbel Branch","Stream","AR","Logan",35.1961998,-93.5485225,274,899,1,71772,7.98309984434067,7.98427545072523,1
"165620",202991,"Los Pinos Ditch","Canal","CO","La Plata",37.2555592,-107.6006126,2149,7050,8,202991,49.6775628196576,49.6746644977633,1
"621247",683682,"Wittis Creek","Stream","MS","Prentiss",34.7103708,-88.4353261,122,400,1,683682,4.60306871247498,4.60214179205639,2
"247666",286045,"Long Pond","Lake","FL","Pasco",28.425007,-82.5933205,7,23,18,286045,2.04580831665555,2.04690253490579,1
"34547",40174,"Dalton Tank","Reservoir","AZ","Navajo",34.388044,-110.3095384,1909,6263,13,40174,44.340671558817,44.3405178256744,1
"928498",1007372,"Sylva Plaza","Locale","NC","Jackson",35.3714888,-83.2376475,641,2103,4,1007372,16.1440960640427,16.1447742984953,2
"1022010",1118025,"Earl Boyles Elementary School","School","OR","Multnomah",45.4944444,-122.5516667,84,276,7,1118025,3.75806092950856,3.76169174461163,2
"375818",424073,"Merryman Cemetery","Cemetery","IL","Mercer",41.2511468,-90.4959652,214,702,26,424073,6.64887702913053,6.64904432696218,1
"174138",211664,"Union Cemetery","Cemetery","CT","Windham",41.7064878,-71.8850722,72,236,26,211664,3.49121636646653,3.49057882608106,1
"186408",224105,"Gazos Creek","Stream","CA","San Mateo",37.1646686,-122.3627515,2,7,1,224105,1.9346230820547,1.93845736749356,1
"169623",207121,"Flying Point","Cape","CT","New Haven",41.2589857,-72.7509304,0,0,5,207121,1.89014898821436,1.89101260675071,1
"668388",740200,"Northern Junction","Locale","MO","Clay",39.1469481,-94.5482881,230,755,4,740200,7.00466977985324,7.00826894401518,2
"349854",396542,"Gerber Butte","Summit","ID","Fremont",43.9824098,-112.0380316,1589,5213,6,396542,37.2248165443629,37.223803714247,1
"697924",770690,"Dodson North Canal","Canal","MT","Phillips",48.37972,-108.1715183,694,2277,8,770690,17.3226595508117,17.3241154941033,2
"219792",257762,"Butte Creek","Stream","CA","El Dorado",38.6532384,-120.6288176,617,2024,1,257762,15.6104069379586,15.6093262843975,1
"867510",945207,"Henry V Burger Middle School","School","NY","Monroe",43.03684,-77.670658,191,627,7,945207,6.13742494996664,6.14070760471736,2
"601905",663481,"Township of Aurora","Civil","MN","Steele",43.9791458,-93.1057165,393,1289,42,663481,10.6293084278408,10.6276264063983,2
"976915",1056348,"Hut Hollow","Valley","OH","Adams",38.7011856,-83.3843538,178,584,2,1056348,5.84834334000445,5.849261217297,2
"368915",417121,"Saint Agnes School","School","IL","Montgomery",39.1544919,-89.4925877,190,623,7,417121,6.11518790304648,6.11359631286431,1
"396071",444601,"Taylor Lake","Lake","IN","LaGrange",41.6961616,-85.5760967,260,853,18,444601,7.67178118745831,7.67249559441507,1
"79501",114463,"Blackwood Ponds","Reservoir","AL","Blount",33.9795428,-86.5866574,153,502,13,114463,5.29241716700022,5.29347973430934,1
"390034",438544,"Maple Crest Elementary and Middle School","School","IN","Howard",40.4558713,-86.1333252,255,837,7,438544,7.56059595285746,7.56405042700285,1
"976763",1056196,"Advance","Populated Place","OH","Fulton",41.6406068,-84.1127245,237,778,15,1056196,7.16032910829442,7.16415887217026,2
"254724",293122,"West Sister Rock","Island","FL","Monroe",24.686809,-81.0956287,0,0,36,293122,1.89014898821436,1.89101260675071,1
"833245",907497,"Juniper Tank","Reservoir","NM","Catron",33.4418962,-108.3925061,2312,7585,13,907497,53.3022014676451,53.3007997831097,2
"232174",270209,"Camp Nacimiento","Locale","CA","Monterey",35.9980193,-121.3838208,485,1591,4,270209,12.6751167444963,12.6745289413041,1
"15506",20954,"Pigeon Tank","Reservoir","AZ","Coconino",36.7344493,-112.4837181,1644,5394,13,20954,38.4478541249722,38.4505896705978,1
"905912",984507,"East Fork Stewarts Creek","Stream","NC","Union",35.0298709,-80.5586781,162,531,1,984507,5.49255058928174,5.490036600244,2
"591099",652477,"Spring Lake","Lake","MN","Dakota",44.7611519,-92.9696418,209,686,18,652477,6.53769179452969,6.54059915954995,2
"407921",456554,"Farmington Cemetery","Cemetery","IA","Van Buren",40.6417014,-91.7334981,196,643,26,456554,6.24861018456749,6.24915277212959,1
"935819",1014733,"Randolph Cemetery","Cemetery","NC","Graham",35.3731463,-83.6846146,623,2044,26,1014733,15.7438292194797,15.7448827436627,2
"594476",655867,"Crescent Lake","Lake","MN","Itasca",47.6665677,-93.4183135,427,1401,18,655867,11.3853680231265,11.3867425782839,2
"185606",223299,"Evergreen Elementary School","School","CA","Yolo",38.5779609,-121.5294005,9,30,7,223299,2.09028241049589,2.09434729564864,1
"649053",720374,"Johnson Island","Island","MO","Dunklin",36.2045104,-90.04926,77,253,36,720374,3.60240160106738,3.60580181645655,2
"1017737",1100144,"Snake Bend Cemetery","Cemetery","OK","Roger Mills",35.6517148,-99.6151046,584,1916,26,1100144,14.8765843895931,14.8773214043649,2
"403643",452254,"Callahan Hollow","Valley","IN","Monroe",39.00505,-86.3333229,192,630,2,452254,6.15966199688681,6.16104107360716,1
"947916",1027097,"Township of Mineral Springs","Civil","NC","Richmond",35.1081292,-79.7372352,142,466,42,1027097,5.04780965087836,5.04947810763183,2
"927520",1006375,"Snow Hill","Populated Place","NC","Warren",36.4162576,-78.1883269,125,410,15,1006375,4.66977985323549,4.66992002168903,2
"356907",405089,"Buck Branch School (historical)","School","IL","Cumberland",39.3086486,-88.3725456,195,640,7,405089,6.22637313764732,6.2288193032398,1
"131755",168277,"Semmes Post Office (historical)","Post Office","AL","Mobile",30.7762987,-88.2555614,74,243,57,168277,3.53569046030687,3.53802358682391,1
"1031696",1127775,"Satter Creek","Stream","OR","Lincoln",44.6762292,-123.8123338,85,279,1,1127775,3.78029797642873,3.78202521350142,2
"640358",711568,"Christ the King Elementary School","School","MS","Hinds",32.2968129,-90.2212002,89,292,7,711568,3.86924616410941,3.87013691202386,2
"10408",10857,"San Simon Head","Summit","AZ","Cochise",32.0725859,-109.2525611,1719,5640,6,10857,40.1156326439849,40.1179341195608,1
"781430",855035,"Walker Lake State Park","Park","NV","Mineral",38.6624199,-118.7670845,1278,4193,3,855035,30.3090949521904,30.3104242917175,2
"841119",915458,"Lone Tree Prospect","Mine","NM","Sierra",33.0339598,-107.2339138,1550,5085,9,915458,36.3575717144763,36.3562423749492,2
"194977",232720,"Scott Camp Ridge","Ridge","CA","Siskiyou",41.2459844,-122.408625,1750,5741,24,232720,40.8049810985101,40.8024942388505,1
"1037439",1133709,"Weaver Reservoir","Reservoir","OR","Douglas",43.5415082,-123.2978595,177,581,13,1133709,5.82610629308428,5.82892774840721,2
"389310",437820,"Liberty Cemetery","Cemetery","IN","Putnam",39.6522687,-86.7172277,259,850,26,437820,7.64954414053814,7.65216212552528,1
"84489",119468,"Gully Branch","Stream","AL","Geneva",30.9946251,-85.9660482,25,82,1,119468,2.44607516121859,2.44679408973838,1
"630747",693244,"Forest Grove Church","Church","MS","Claiborne",31.8407171,-90.8631578,83,272,38,693244,3.73582388258839,3.73458045275857,2
"774344",847926,"Rand (historical)","Populated Place","NV","Mineral",38.7757524,-118.6743048,1269,4163,15,847926,30.1089615299088,30.1070896028196,2
"899721",978056,"Hamilton Municipal Airport","Airport","NY","Madison",42.842586,-75.5590912,346,1135,53,978056,9.58416722259284,9.58384167005558,2
"136777",173333,"Timber Creek","Stream","CO","Rio Blanco",40.1460871,-107.6072863,2416,7926,1,173333,55.6148543473427,55.6120374135828,1
"1023617",1119647,"Cushman Canyon","Valley","OR","Gilliam",45.2476285,-120.4572661,702,2303,2,1119647,17.500555926173,17.5003388911482,2
"356506",404687,"Bonnie Brook Church","Church","IL","Lake",42.4097436,-87.8659067,212,696,38,404687,6.60440293529019,6.60837738918259,1
"376082",424377,"Wells Park","Park","IL","Winnebago",42.2811308,-89.0956621,224,735,3,424377,6.87124749833222,6.8727124847499,1
"63070",70398,"Right Hand Sugar Creek","Stream","AR","Scott",35.0181502,-93.869368,200,656,1,70398,6.33755837224817,6.33726447065203,1
"260067",298508,"Denn John Middle School","School","FL","Osceola",28.310638,-81.3776359,23,75,7,298508,2.40160106737825,2.39934932899553,1
"993456",1072996,"Emmaus Lutheran Church (historical)","Church","OH","Cuyahoga",41.4539404,-81.7076308,214,702,38,1072996,6.64887702913053,6.64904432696218,2
"229241",267259,"Slate Creek","Stream","CA","Plumas",39.9426688,-121.0169006,1067,3501,1,267259,25.6170780520347,25.6201708011387,1
"210013",247841,"Pyramid Peak","Summit","CA","Inyo",36.391619,-116.6119924,2039,6690,6,247841,47.231487658439,47.2346482309882,1
"135915",172468,"Ray Ranch","Locale","CO","Jackson",40.7027565,-106.0422388,2518,8261,4,172468,57.8830331331999,57.8826081062763,1
"255702",294110,"Orange Blossom","Populated Place","FL","Lake",28.6880505,-81.7864663,30,98,15,294110,2.55726039581944,2.5552392571506,1
"719587",792433,"Tucker","Populated Place","MT","Ravalli",46.3707553,-114.1425986,1044,3425,15,792433,25.1056259728708,25.1050562559306,2
"255963",294380,"Triangles","Bar","FL","Monroe",25.0087407,-80.4497806,0,0,40,294380,1.89014898821436,1.89101260675071,1
"472143",531983,"Anacostia Flats","Area","DC","District of Columbia",38.8653902,-76.9863643,16,52,33,531983,2.24594173893707,2.24345940084045,1
"678375",750363,"Hogan Mountain","Summit","MO","Iron",37.5197711,-90.7148433,512,1680,6,750363,13.2755170113409,13.2777551850346,2
"169295",206791,"East Branch Naugatuck River","Stream","CT","Litchfield",41.7967634,-73.1170545,161,528,1,206791,5.47031354236157,5.46970313135421,1
"164734",202099,"First Extension Owl Ditch","Canal","CO","Jackson",40.5666468,-106.1286324,2618,8589,8,202099,60.1067378252168,60.1057340382269,1
"1015176",1097558,"Sacred Heart Cemetery","Cemetery","OK","Noble",36.5347573,-97.4344916,318,1043,26,1097558,8.96152990882811,8.96028195743527,2
"993792",1073333,"Church of God","Church","OH","Summit",41.0811671,-81.4909481,310,1017,38,1073333,8.78363353346676,8.7840585603904,2
"1011621",1093974,"House Creek","Stream","OK","Creek",36.1622955,-96.4252944,220,722,1,1093974,6.78229931065155,6.78460078622746,2
"924328",1003145,"Montford Point","Populated Place","NC","Onslow",34.7243304,-77.4144074,5,16,15,1003145,2.00133422281521,1.99945777416294,2
"716860",789695,"Rock Creek Lake","Lake","MT","Madison",45.6916989,-112.0558744,2330,7644,18,789695,53.7024683122081,53.7006913379423,2
"190290",227996,"Mammoth School","School","CA","Mono",37.6388226,-118.8648536,2161,7090,7,227996,49.9444073826996,49.9457774162939,1
"681803",753936,"Enough Boat Launch","Locale","MO","Iron",37.7058805,-90.9137405,332,1089,4,753936,9.27284856571047,9.27206181374542,2
"336585",382276,"Gilson Draw","Valley","ID","Shoshone",47.3168612,-116.2673847,675,2215,2,382276,16.9001556593284,16.9038904703809,1
"999337",1078915,"Greenlawn Avenue Low Head Reservoir","Reservoir","OH","Franklin",39.9417309,-83.0015721,211,692,13,1078915,6.58216588837002,6.58126609732954,2
"418369",467175,"KUOO-FM (Spirit Lake)","Tower","IA","Dickinson",43.4055176,-95.0838831,443,1453,46,467175,11.7411607738492,11.7391893723736,1
"959621",1039008,"Chattanooga","Populated Place","OH","Mercer",40.6369912,-84.7849627,255,837,15,1039008,7.56059595285746,7.56405042700285,2
"649855",721195,"Little Crane Valley","Valley","MO","Stone",36.9222802,-93.5915849,350,1148,2,721195,9.67311541027352,9.67195336857801,2
"8219",8661,"Ninemile Seep","Spring","AZ","Apache",34.986221,-109.5604191,1769,5804,11,8661,41.2274849899933,41.2294970855361,1
"875289",952992,"Holland Patent","Populated Place","NY","Oneida",43.2417364,-75.2568337,195,640,15,952992,6.22637313764732,6.2288193032398,2
"924788",1003614,"Williamston High School","School","NC","Martin",35.8365868,-77.0705982,23,75,7,1003614,2.40160106737825,2.39934932899553,2
"60364",67679,"Saint Anne Church","Church","AR","Pulaski",34.8125909,-92.2657055,110,361,38,67679,4.33622414943296,4.33780669648909,1
"609526",671926,"Johnson Cemetery","Cemetery","MS","Coahoma",34.0601105,-90.5975977,48,157,26,671926,2.95752724038248,2.95513081198319,2
"1013433",1095800,"New Herman Cemetery","Cemetery","OK","Dewey",35.8406022,-99.3220472,613,2011,26,1095800,15.521458750278,15.521214585875,2
"283060",321966,"Rountree Bridge","Bridge","GA","Cook",31.1929652,-83.5212753,58,190,41,321966,3.17989770958417,3.17879896977091,1
"621091",683526,"Paynes Chapel Cemetery","Cemetery","MS","Tippah",34.7087068,-88.8414482,195,640,26,683526,6.22637313764732,6.2288193032398,2
"709080",781882,"Crescent Lake","Lake","MT","Missoula",47.3821545,-113.8406118,1847,6060,18,781882,42.9619746497665,42.9646197641318,2
"705528",778318,"West's Ranch","Locale","MT","Valley",48.4403006,-104.855246,655,2149,4,778318,16.4554147209251,16.4565541548055,2
"943444",1022432,"Rover","Populated Place","NC","Beaufort",35.4062737,-77.0066145,10,33,15,1022432,2.11251945741606,2.11468076453843,2
"181854",219536,"Bluejay Mountain","Summit","CA","Shasta",40.8826552,-122.0224993,1000,3281,6,219536,24.1271959083834,24.1290497492205,1
"349305",395991,"Stardust Plaza","Locale","ID","Elmore",43.1348947,-115.6959198,960,3150,4,395991,23.2377140315766,23.2411549410329,1
"703250",776033,"Ryan Coulee","Valley","MT","Cascade",47.6738556,-110.9996788,834,2736,2,776033,20.4358461196353,20.4351362342416,2
"295696",334857,"Habersham School (historical)","School","GA","Jenkins",32.9401575,-81.8884485,107,351,7,334857,4.26951300867245,4.27002846685645,1
"262845",301309,"First Church of Christ Scientist Naples","Church","FL","Collier",26.1517576,-81.7984215,3,10,38,301309,1.95686012897487,1.95879083638335,1
"307389",347170,"Western Cemetery","Cemetery","GA","Heard",33.1795649,-85.1410531,253,830,26,347170,7.51612185901712,7.51660566626,1
"312876",352771,"WCHY-FM (Savannah)","Tower","GA","Chatham",32.0540941,-81.3501124,5,16,46,352771,2.00133422281521,1.99945777416294,1
"887944",965678,"South Bay Elementary School","School","NY","Suffolk",40.69194,-73.34694,4,13,7,965678,1.97909717589504,1.97912430527315,2
"200525",238311,"Zeigler Point","Cape","CA","Trinity",40.9112461,-123.5200471,1130,3707,5,238311,27.0180120080053,27.0164023315711,1
"796311",870068,"Spalding Hill","Ridge","NH","Coos",44.5303342,-71.5420285,357,1171,24,870068,9.8287747387147,9.82784329673309,2
"904144",982736,"Castanea Church","Church","NC","Gaston",35.3931922,-81.0109089,249,817,38,982736,7.42717367133645,7.42849396773756,2
"3715",4134,"Dry Canyon Tank","Reservoir","AZ","Cochise",31.5655259,-109.8775022,1421,4662,13,4134,33.4889926617745,33.4892232614884,1
"439820",488750,"Canaan Church","Church","KY","Lewis",38.5086876,-83.5813033,246,807,38,488750,7.36046253057594,7.36071573810492,1
"172524",210040,"Quaker Ridge","Ridge","CT","Fairfield",41.0992631,-73.6862406,131,430,24,210040,4.8032021347565,4.80547648095432,1
"86085",121072,"Jump Creek","Stream","AL","Coffee",31.5512746,-85.9663348,71,233,1,121072,3.46897931954636,3.47024535719127,1
"518162",578766,"York Brook","Stream","ME","Oxford",44.6900597,-70.6964582,264,866,1,578766,7.76072937513898,7.76060729293751,2
"203752",241574,"Dos Cabezas Spring","Spring","CA","San Diego",32.7141151,-116.1436787,609,1998,11,241574,15.4325105625973,15.4331028873526,1
"202608",240428,"Central School","School","CA","San Diego",32.6769973,-117.1014191,19,62,7,240428,2.31265287969758,2.31123763047309,1
"678760",750762,"Little Creek","Stream","MO","Howell",36.86592,-91.69091,232,761,1,750762,7.04914387369357,7.04893588179477,2
"866593",944289,"Bloomingdale","Populated Place","NY","Essex",44.4078279,-74.0870965,479,1572,15,944289,12.5416944629753,12.545750305002,2
"204615",242438,"Franklin Canyon Reservoir","Reservoir","CA","Los Angeles",34.0984279,-118.4121179,176,577,13,242438,5.80386924616411,5.80181645655416,1
"116633",152906,"Pimpkins Creek","Stream","AL","Coffee",31.4129465,-85.8274394,73,239,1,152906,3.5134534133867,3.51091229497086,1
"623396",685836,"Boyd School (historical)","School","MS","Choctaw",33.4751226,-89.2611787,122,400,7,685836,4.60306871247498,4.60214179205639,2
"168501",205994,"Camp Workcoeman","Locale","CT","Litchfield",41.8870404,-73.0412181,291,955,4,205994,8.36112964198355,8.36383353666802,1
"459145",508190,"Harmony Lake Estates","Populated Place","KY","Oldham",38.4083993,-85.5785721,204,669,15,508190,6.42650655992884,6.42537616917446,1
"811574",885591,"Agua Negra Springs","Spring","NM","Guadalupe",34.8828378,-104.7108231,1400,4593,11,885591,33.022014676451,33.0215534770232,2
"196375",234145,"Lawhead Canyon","Valley","CA","Sonoma",38.5913008,-123.0055553,251,823,2,234145,7.47164776517678,7.46916090551715,1
"1026313",1122355,"Jackson Creek","Stream","OR","Malheur",43.1940457,-117.6446124,879,2884,1,1122355,21.4365132310429,21.4382540328047,2
"426935",475826,"Hodgeman Community Church","Church","KS","Hodgeman",38.2325163,-99.680399,655,2149,38,475826,16.4554147209251,16.4565541548055,1
"119276",155559,"Interchange 365","Crossing","AL","Limestone",34.9731406,-86.883615,281,922,39,155559,8.13875917278185,8.1401653788803,1
"329888",375531,"Tims Peak","Summit","ID","Owyhee",43.3354346,-116.8712474,1587,5207,6,375531,37.1803424505226,37.1831367764674,1
"951201",1030522,"Oak Creek","Stream","ND","Bottineau",48.6397224,-100.4068025,441,1447,1,1030522,11.6966866800089,11.698522434594,2
"786878",860540,"Meadow Creek","Stream","NV","Nye",39.1610424,-116.3345109,2017,6617,1,860540,46.7422726261952,46.7398671546699,2
"230649",268673,"Vance Gulch","Valley","CA","Trinity",40.7968059,-123.3800389,362,1188,2,268673,9.93995997331554,9.94306628710858,1
"685936",758250,"Big Oak Lake","Lake","MO","Mississippi",36.6404283,-89.2928735,90,295,18,758250,3.89148321102958,3.89047038091365,2
"1023479",1119507,"Crane Creek","Stream","OR","Harney",43.3543257,-118.284639,1126,3694,1,1119507,26.9290638203247,26.9282906330487,2
"994811",1074354,"Conden (historical)","Populated Place","OH","Richland",0,0,0,0,15,1074354,1.89014898821436,1.89101260675071,2
"727434",800522,"Butcherknife Gulch","Valley","MT","Lewis and Clark",46.7027145,-112.0852797,1215,3986,2,800522,28.9081609962197,28.9074149383218,2
"206857",244682,"Layne Park","Park","CA","Los Angeles",34.2891681,-118.4436943,333,1093,3,244682,9.29508561263064,9.29917310559848,1
"250385",288767,"Phillips Canal","Canal","FL","Lee",26.4998011,-82.0750923,1,3,8,288767,1.91238603513453,1.9113460756405,1
"391681",440197,"Nolen Cemetery","Cemetery","IN","Fountain",39.9780975,-87.1636211,211,692,26,440197,6.58216588837002,6.58126609732954,1
"728445",801539,"Stemple Pass","Gap","MT","Lewis and Clark",46.8935513,-112.4955844,1946,6384,20,801539,45.1634422948632,45.1606344042294,2
"467984",517101,"Bird Branch Lookout Tower","Tower","KY","Bell",36.7642524,-83.6351942,760,2493,46,517101,18.7903046475428,18.7881252541684,1
"801545",875428,"Chrome","Populated Place","NJ","Middlesex",40.5764933,-74.2162558,3,10,15,875428,1.95686012897487,1.95879083638335,2
"554506",615699,"Dowses Beach","Beach","MA","Barnstable",41.6223329,-70.3661348,2,7,56,615699,1.9346230820547,1.93845736749356,2
"960710",1040104,"El Rey Grotto Park","Park","OH","Lorain",41.361435,-82.2093216,239,784,3,1040104,7.20480320213476,7.20482580994984,2
"454091",503101,"Scott Gap","Gap","KY","Jefferson",38.0625696,-85.8391291,181,594,20,503101,5.91505448076495,5.91703944692965,1
"681917",754100,"Northwest Missouri Planning District","Civil","MO","Atchison",40.5591667,-95.7502778,278,912,42,754100,8.07204803202135,8.07238714924766,2
"267506",306013,"Lake Mary","Lake","FL","Marion",29.075979,-81.8290523,16,52,18,306013,2.24594173893707,2.24345940084045,1
"231632",269667,"Banning Bench","Bench","CA","Riverside",33.976959,-116.9103007,1071,3514,23,269667,25.7060262397154,25.7082824996611,1
"188789",226494,"Kennedy Canyon","Valley","CA","Fresno",36.9349393,-118.6698246,2356,7730,2,226494,54.2806315321325,54.283584112783,1
"62064",69388,"Howard Cove Use Area","Park","AR","Baxter",36.4061768,-92.2490459,178,584,3,69388,5.84834334000445,5.849261217297,1
"967718",1047130,"Trail Run","Stream","OH","Carroll",40.5314522,-80.9831476,300,984,1,1047130,8.56126306426506,8.56039040260268,2
